0.6516540571	tomato basil
0.6512832047	owner
0.6510625217	kind
0.6504202436	wanted
0.6503537515	taste
0.6495980503	table
0.6494853387	counter
0.6492722273	pickled
0.6491925357	hard
0.6487072497	moving
0.6470997200	tasty
0.6468733789	stuffed
0.6468317600	cold
0.6463672353	home
0.6458500888	beet salad
0.6454590943	selection
0.6449340714	fried
0.6440674716	slaw
0.6433587416	eat
0.6415455860	feel
0.6398984020	owned
0.6387536365	small
0.6384817353	kitchen
0.6379370259	basil
0.6344938775	lunch
0.6298951031	service
0.6274464870	order
0.6264378049	wonderful
0.6241053932	place
0.6197549327	great
0.6160273984	poland
0.6142065940	dishes
0.6079072213	hanna
0.6054544384	decided
0.6040485867	quebec
0.6040485867	sweden
0.6040485867	saturday
0.6033990141	bar
0.6000782702	fresh
0.5970344622	stew
0.5945442985	house
0.5943859929	german
0.5894147140	mesa
0.5883594988	phoenix
0.5879236868	delicious
0.5874273450	friday
0.5775043942	yum
0.5767706758	ikea
0.5743010803	laxpudding
0.5601433669	beavers
0.5484027602	bistro
0.5475285416	pierogi
0.5474469142	chicken cordon
0.5463707237	pork schnitzel
0.5438133214	meatball
0.5416663654	yummy
0.5382898171	wow
0.5374636156	gravlax
0.5353254856	schnitzel cordon
0.5329802393	hash
0.5328761398	beer
0.5307423948	cookie
0.5295044201	grab
0.5288453171	style
0.5272834733	apparently
0.5256008135	tonight
0.5255982104	mom
0.5254024698	chicken schnitzel cordon bleu
0.5232097330	shop
0.5220512910	highly
0.5216153160	cafe
0.5214731631	options
0.5207075512	guess
0.5196958005	pita
0.5190038767	topped with
0.5185186033	literally
0.5185182198	rosti
0.5184195826	wrap
0.5172455818	touch
0.5148700468	totally
0.5146827374	leave
0.5138654540	bring
0.5136482779	finally
0.5127841413	absolutely
0.5119758567	closed
0.5115557439	note
0.5115557439	ended
0.5110224325	late
0.5106714322	expected
0.5096694963	quickly
0.5091410306	beautiful
0.5091228672	pastries
0.5066269678	forget
0.5062434061	daughter
0.5062020165	night
0.5060694663	opened
0.5060694663	mouth
0.5055915297	coffee
0.5055915297	low
0.5055356909	area
0.5054887338	butter
0.5050571302	waited
0.5047591651	cookies
0.5042785321	null
0.5034756730	party
0.5034756730	live
0.5034756730	high
0.5033990517	started
0.5033277118	thyme
0.5033277118	remember
0.5031984701	meats
0.5029478217	pickle
0.5028146077	based
0.5028146077	quaint
0.5023177043	desserts
0.5016645003	enjoy
0.5015932385	business
0.5009608257	broccoli
0.5009140288	vegetarian
0.5007475118	stopped
0.5003469142	schnitzel cordon bleu
0.5000279444	waiter
0.4994734868	generous
0.4991221782	sampler
0.4991221782	interesting
0.4991221782	corner
0.4991221782	products
0.4991221782	drove
0.4990091720	picked
0.4990091720	cool
0.4989747119	entrees
0.4986759894	deli
0.4986079352	half
0.4985495713	sauerkraut
0.4984984392	flavor
0.4984268441	times
0.4984142643	foods
0.4971490101	samples
0.4971490101	star
0.4962190225	unique
0.4960776343	clean
0.4959265719	wife
0.4959215253	list
0.4959215253	mind
0.4959215253	ham
0.4957301038	open
0.4956438625	places
0.4956438625	makes
0.4948751819	drinks
0.4948332748	review
0.4948142734	homemade
0.4942509335	served
0.4941344976	pierogies
0.4938744439	today
0.4937677378	days
0.4933615581	drink
0.4933615581	prepare
0.4933615581	sat
0.4933615581	money
0.4933615581	weeks
0.4933382379	price
0.4930972432	coleslaw
0.4923023356	longer
0.4923023356	talking
0.4920403694	knew
0.4916027151	creamy
0.4916027151	sausages
0.4915236636	flavorful
0.4915220490	hungry
0.4915220490	tiny
0.4908770867	spinach
0.4903288212	soups
0.4903288212	cured
0.4895779178	fantastic
0.4892886488	inside
0.4891861868	dining
0.4889747988	wrong
0.4886876514	called
0.4883579170	cooking
0.4879712072	desert
0.4879712072	questions
0.4879712072	surprised
0.4879712072	feeling
0.4879712072	covered
0.4879712072	pick
0.4861432684	coming
0.4861123740	seating
0.4859489822	fun
0.4855129682	sitting
0.4849217002	takes
0.4849217002	portion
0.4849217002	hidden
0.4846651593	customer
0.4842965490	peas
0.4834593209	worth
0.4834541317	visit
0.4833941354	special
0.4823253344	loved
0.4821685729	gave
0.4820292332	pleasant
0.4820292332	cheap
0.4819671587	perfect
0.4815898779	friends
0.4810884558	flavors
0.4810884558	end
0.4810884558	extremely
0.4810884558	lady
0.4810884558	greeted
0.4810884558	recommended
0.4810884558	deal
0.4810884558	excited
0.4810884558	change
0.4810884558	past
0.4810884558	stuff
0.4810884558	baked
0.4805028666	5 stars
0.4800369625	super
0.4792409618	family run
0.4789320848	burger
0.4789320848	beers
0.4789320848	charge
0.4789320848	entree
0.4783826579	eating
0.4780062915	thought
0.4778041889	bite
0.4778041889	bright
0.4778041889	group
0.4777696617	glad
0.4774399878	lots of
0.4771909325	friend
0.4771642662	customers
0.4766134589	recommend
0.4764733305	cute
0.4764733305	hope
0.4763173798	husband
0.4761727241	orders
0.4752580351	reviews
0.4751731047	home cooked
0.4749887534	hand
0.4747114389	return
0.4743864815	tangy
0.4743864815	meet
0.4743864815	start
0.4742306827	ate
0.4738254036	items
0.4725021149	choices
0.4725021149	runs
0.4725021149	reasonable
0.4725021149	busy
0.4725021149	person
0.4725021149	months
0.4722527325	dessert
0.4721752523	heavy
0.4721752523	tender
0.4721752523	surprise
0.4721752523	parking
0.4721752523	serving
0.4721752523	owns
0.4721752523	hear
0.4721752523	ahead
0.4721752523	future
0.4721752523	hit
0.4721752523	point
0.4721752523	taking
0.4721752523	wine
0.4711554240	sample
0.4692995583	helpful
0.4692995583	serve
0.4692995583	restaurants
0.4689693780	weird
0.4682958672	along
0.4681522714	excellent
0.4676934801	variety
0.4675176435	arrived
0.4675176435	perfectly
0.4675176435	brought
0.4674662250	expect
0.4674662250	left
0.4663149953	disappointed
0.4660390587	authentic
0.4656773348	ordering
0.4656773348	spot
0.4652872885	regular
0.4652872885	son
0.4652872885	plates
0.4648837327	tastes
0.4648837327	breaded
0.4648837327	gem
0.4648837327	girlfriend
0.4648837327	menus
0.4648837327	cook
0.4648837327	closer
0.4648837327	simply
0.4648837327	shared
0.4648837327	lived
0.4648837327	door
0.4648837327	trip
0.4648837327	quick
0.4648837327	noticed
0.4648837327	canned
0.4648837327	moment
0.4648066746	tasted
0.4646469219	favorite
0.4645844524	prepared
0.4645448768	sandwiches
0.4642333674	minutes
0.4640978333	things
0.4639837325	amazing
0.4635373190	larger
0.4635373190	offer
0.4635373190	mentioned
0.4635373190	size
0.4635022207	offered
0.4635022207	filling
0.4635022207	ready
0.4635022207	reason
0.4634760141	meals
0.4634440015	looked
0.4631595011	tables
0.4627955782	love
0.4627511191	local
0.4618888998	plate
0.4616311273	server
0.4607116833	years
0.4598775769	course
0.4583492836	awesome
0.4583037372	thing
0.4582372344	waiting
0.4581645362	told
0.4574831713	heard
0.4574831713	sit
0.4574831713	stop
0.4552547681	working
0.4552547681	patio
0.4552547681	hour
0.4533732870	ago
0.4532616833	making
0.4531830868	mustard
0.4531830868	ingredients
0.4528680320	same
0.4513016056	drive
0.4511499160	experience
0.4505510989	sort of
0.4489988133	care
0.4413874147	dish
0.4374008516	ordered
0.4319782241	meal
0.4298819244	name
0.4279278666	bean salad
0.4273999392	best
0.4250140892	side
0.4188142327	least
0.4173050952	looking
0.4161409445	less
0.4150290571	polish sausage
0.4094422972	next
0.4080281394	i'm
0.4073479096	few
0.4038410081	little
0.3953107066	well
0.3941583183	way
0.3939716943	better
0.3930174674	whole
0.3917213836	old
0.3893828449	die for
0.3887202748	5
0.3848750888	scandinavian food
0.3829570357	you're
0.3817880583	give
0.3812065741	try
0.3799975766	first
0.3795359969	while
0.3792411500	going
0.3785982810	go
0.3781104316	used
0.3777663410	staff
0.3773932769	new
0.3772622829	10
0.3745659027	ask
0.3736544539	comes
0.3730049473	see
0.3721769484	need
0.3712421638	enough
0.3710027532	can't
0.3692475852	any
0.3657594322	less than
0.3652631942	want
0.3617796622	went
0.3608743477	most
0.3604753753	don't
0.3603010194	4
0.3580284799	can't wait to go back
0.3554248265	say
0.3526623904	scandinavian restaurant
0.3510486608	find
0.3494277897	sure
0.3484600255	come
0.3472944389	do
0.3469760988	than
0.3468124520	day
0.3463891961	if
0.3456375727	time
0.3455665897	back
0.3435523467	take
0.3433244044	one
0.3421894992	did
0.3408529880	too
0.3403931956	only
0.3401629465	this
0.3400552475	chicken schnitzel
0.3377699301	this place
0.3372724382	other
0.3368163586	to die
0.3355866683	make
0.3345838813	know
0.3316107146	came
0.3308650681	much
0.3277970706	very
0.3228015338	good
0.3219721829	really
0.3219084221	polish food
0.3218156864	overall
0.3198846126	basil salad
0.3180608680	the
0.3171151647	seems
0.3162992155	so
0.3161391849	even
0.3147244435	get
0.3146864063	more
0.3137165734	a
0.3129773716	as
0.3123760290	like
0.3121162992	i'd
0.3116826599	*
0.3106672786	made
0.3103692412	at
0.3103512793	side salads
0.3101388495	some
0.3080658533	to
0.3062494075	although
0.3059362768	i'll
0.3058032842	okay
0.3050911479	sometimes
0.3041975122	all
0.3036953140	once
0.3028856491	of
0.3026913144	however
0.3024608976	please
0.3017891630	oh
0.3005061535	not
0.2992124132	there's
0.2969151113	with
0.2956618465	i've
0.2945731892	plus
0.2940264957	to die for
0.2934150020	yes
0.2931815960	from
0.2930250312	w
0.2928759085	in
0.2925354576	for
0.2923443313	ok
0.2920037185	four
0.2903135932	here
0.2882003994	five
0.2878092591	each
0.2868885127	and
0.2839815960	just
0.2830659416	second
0.2830659416	haven't
0.2827651375	i
0.2819613866	#
0.2819439055	saying
0.2818727078	great food
0.2816775230	45
0.2816775230	given
0.2816775230	instead
0.2804328072	keep
0.2798955720	mean
0.2791211303	upon
0.2770290038	7
0.2766493924	front
0.2766493924	near
0.2760496766	aren't
0.2760496766	thin
0.2760496766	8
0.2760496766	seem
0.2721252784	30
0.2709896855	on
0.2709578542	liked
0.2704085960	6
0.2700700411	kept
0.2700700411	etc
0.2691581247	maybe
0.2689665672	own
0.2672670002	anywhere
0.2668146238	anyone
0.2652435724	either
0.2643905354	year
0.2642302519	12
0.2642302519	certainly
0.2642302519	use
0.2640803031	having
0.2640319295	between
0.2640319295	help
0.2640185833	they're
0.2633433594	especially
0.2629530656	everyone
0.2615638508	mostly
0.2615638508	under
0.2614918205	seemed
0.2601721950	doing
0.2601721950	itself
0.2601721950	15
0.2575893125	someone
0.2575893125	during
0.2572689560	looking forward to
0.2560546703	at least
0.2560515988	truly
0.2560515988	you'll
0.2553779637	usually
0.2535647719	right
0.2535027324	now
0.2534356227	same time
0.2523402500	often
0.2519739649	he
0.2518423224	after
0.2509477078	the chicken schnitzel cordon bleu
0.2504823860	myself
0.2504823860	believe
0.2497091290	trying
0.2495979200	+
0.2485405458	later
0.2484180448	bad
0.2483800672	next time
0.2482749254	others
0.2478966213	without
0.2475769283	that's
0.2473975275	if you're
0.2466291102	such
0.2454887777	20
0.2448483392	another
0.2446359806	everything
0.2442155207	already
0.2438655544	far
0.2432821070	wish
0.2422660282	must
0.2418603473	else
0.2417716719	outside
0.2413494011	nothing
0.2412821139	might
0.2411688517	wasn't
0.2410283103	almost
0.2390138237	where
0.2387477769	full
0.2387141535	around
0.2379928110	these
0.2378032539	away
0.2375071629	isn't
0.2374254961	last
0.2368945236	then
0.2368497458	probably
0.2368390562	why
0.2368350830	his
0.2368224942	getting
0.2362655895	she
0.2358223043	am
0.2357697948	anything
0.2356922420	call
0.2356922420	saw
0.2354667747	behind
0.2353168911	yet
0.2353168911	put
0.2352586380	think
0.2350033708	it's
0.2346724240	never
0.2344618787	top
0.2343567810	&
0.2342128613	through
0.2341062842	look
0.2341062842	tell
0.2336952388	until
0.2336433682	several
0.2332257219	$
0.2332125209	her
0.2321317215	every
0.2316699145	we
0.2315330087	work
0.2311135165	should
0.2309667747	soon
0.2309667747	couldn't
0.2308019376	its
0.2307755984	doesn't
0.2307755984	part
0.2305218017	won't
0.2296675207	no
0.2296016118	though
0.2295888395	does
0.2295888395	may
0.2293806177	actually
0.2293004291	1
0.2292995203	let
0.2292929622	many
0.2290563357	both
0.2285820869	ever
0.2280652162	off
0.2271596431	3
0.2271596431	2
0.2267836652	since
0.2267786907	into
0.2260391041	said
0.2258446596	tried
0.2256126492	quite
0.2256007506	they
0.2248822935	definitely
0.2246567472	again
0.2244284840	took
0.2244284840	different
0.2241594322	along with
0.2240309868	how
0.2236567472	down
0.2229440961	something
0.2229284840	those
0.2215062436	found
0.2209888017	being
0.2209440961	over
0.2208249937	when
0.2196583222	three
0.2194570818	before
0.2194556754	still
0.2191276485	has
0.2190298073	our
0.2190062773	me
0.2186903332	also
0.2186163586	great place
0.2181422849	two
0.2175231196	didn't
0.2170357339	what
0.2161471683	there
0.2160861590	always
0.2160133531	which
0.2156288842	who
0.2154053527	can
0.2143101599	or
0.2141861998	because
0.2137420622	them
0.2137047122	got
0.2134162330	people
0.2133989675	been
0.2131600410	their
0.2129511053	out
0.2128199441	your
0.2124162330	could
0.2120126785	my
0.2119580253	a strip mall
0.2118007019	up
0.2115244456	an
0.2113085073	by
0.2110126785	it
0.2106546227	are
0.2104097204	were
0.2096546227	is
0.2096546227	was
0.2094225348	be
0.2093049981	would
0.2084830127	about
0.2079523680	had
0.2079161905	us
0.2068643175	but
0.2068462462	will
0.2066719892	have
0.2054828449	a few
0.2049523680	that
0.2015542735	a lot of
0.2006186561	you
0.1959634005	pretty much
0.1956485015	a bit
0.1908419719	felt like
0.1874753053	choose from
0.1776911783	going back
0.1755373904	the owner
0.1737253053	home made
0.1660705433	better than
0.1563762793	new location
0.1555691364	can't wait
0.1512358031	really enjoyed
0.1460865967	the food
0.1439272894	to try
0.1431372100	able to
0.1389272894	a little
0.1389272894	going to
0.1348802475	the new location
0.1342453269	the tomato basil
0.1319050672	make sure
0.1274119936	the beet salad
0.1269134005	long time
0.1221373904	the counter
0.1178717338	don't know
0.1173046703	wait to go back
0.1169272894	one of
0.1153564380	the swedish meatballs
0.1146197497	feel like
0.1140231047	the pork schnitzel
0.1128038767	walked in
0.1126134005	kind of
0.1064675491	the chicken schnitzel
0.1025865967	for lunch
0.1023262793	the place
0.1022151682	to eat
0.1006197497	pretty good
0.0953262793	the menu
0.0941134005	wait for
0.0939050672	first time
0.0933373904	the owners
0.0925876068	as well
0.0922245116	decided to
0.0916352259	a long time
0.0904685592	can't wait to
0.0859913586	little place
0.0852245116	moving to
0.0840816545	plenty of
0.0839923687	very friendly and
0.0835469142	very nice
0.0832245116	selection of
0.0830245116	forward to
0.0818981047	the chicken schnitzel cordon
0.0817701465	really good
0.0811352259	a fan of
0.0805816545	type of
0.0763262793	a great
0.0758911783	fan of
0.0739368132	as well as
0.0732701465	very good
0.0727995116	the best
0.0723272894	to go
0.0720723110	on yelp
0.0708272894	looking for
0.0680865967	very friendly
0.0673673687	hard to
0.0671828449	more than
0.0671272894	to get
0.0661897713	at beaver choice
0.0659754856	at home
0.0651272894	some of
0.0643673687	asked for
0.0640519841	lot of
0.0639754856	very tasty
0.0633673687	happy to
0.0633673687	fresh and
0.0625796703	a side of
0.0623673687	great and
0.0623673687	food at
0.0623673687	place for
0.0613673687	delicious and
0.0613673687	wanted to
0.0613673687	sweet and
0.0613673687	taste of
0.0613673687	nice and
0.0613673687	close to
0.0613673687	bit of
0.0612262793	in town
0.0603673687	wait to
0.0593673687	warm and
0.0583673687	choice of
0.0583673687	friendly and
0.0583257021	come back
0.0574802475	a lot
0.0569384005	want to
0.0545865967	this restaurant
0.0528373904	the restaurant
0.0493373904	of europe
0.0478373904	the family
0.0470495116	the staff
0.0434802475	a beaver
0.0430876068	i'm not
0.0421630037	go back
0.0413373904	to buy
0.0404373904	to order
0.0400495116	the same
0.0391945332	in tempe
0.0378373904	the service
0.0378373904	a nice
0.0377294539	good food
0.0374802475	a real
0.0368373904	a small
0.0365873904	the schnitzel
0.0358648629	the cabbage
0.0358373904	a couple
0.0349130037	to go back
0.0339066545	comes with
0.0334802475	to choose
0.0328262793	for dinner
0.0327995116	a side
0.0327304640	came here
0.0319802475	a fan
0.0312876068	did not
0.0309802475	a week
0.0303373904	the kitchen
0.0303373904	the main
0.0300495116	to see
0.0288373904	the atmosphere
0.0288373904	the wait
0.0283376068	do not
0.0283373904	the fact
0.0275495116	the name
0.0269384005	to make
0.0263415751	back to try
0.0262304640	even if
0.0258373904	the waitress
0.0258373904	the chicken
0.0254802475	the valley
0.0249384005	came with
0.0247995116	the only
0.0246923687	the time
0.0244802475	the beet
0.0244802475	the portions
0.0243373904	a large
0.0240495116	need to
0.0234802475	the prices
0.0234802475	a huge
0.0234802475	a place
0.0224802475	the green
0.0224802475	the kielbasa
0.0224802475	a big
0.0224802475	to check
0.0218648629	a long
0.0214802475	the tomato
0.0214802475	the beaver
0.0214802475	the stuffed
0.0214802475	the sides
0.0214802475	a family
0.0212302475	the potato
0.0204802475	the meat
0.0204802475	the table
0.0204802475	the poutine
0.0204802475	the dishes
0.0204802475	a sandwich
0.0204802475	to wait
0.0202302475	the pork
0.0194802475	a restaurant
0.0194802475	a polish
0.0192915751	so good
0.0192302475	the swedish
0.0185415751	just like
0.0156923687	sure to
0.0155812576	as good
0.0150812576	not too
0.0150769841	it's not
0.0126923687	to ask
0.0126923687	enough to
0.0126923687	used to
0.0116923687	any of
0.0116923687	to give
0.0115812576	so much
0.0115812576	this time
0.0115812576	not sure
0.0115495116	went to
0.0110495116	to take
0.0106923687	come with
0.0106923687	back to
0.0106923687	here for
0.0106923687	go to
0.0100769841	a try
0.0100495116	a while
0.0096923687	the day
0.0096923687	the whole
0.0096923687	a new
0.0096923687	a good
0.0096923687	to find
0.0096923687	the old
0.0096923687	all of
0.0090769841	get to
0.0086923687	the other
0.0086923687	the side
0.0086923687	the way
0.0086923687	the first
0.0086923687	the new
0.0086923687	side of
0.0086923687	back for
0.0085495116	to come
0.0085495116	to say
0.0076923687	to do
0.0076923687	the most
