0.7285117998	card
0.7283814632	peanut
0.7277995268	located
0.7276953382	hidden
0.7272218444	strawberry
0.7270268272	mall
0.7220832442	soup
0.7218666145	african
0.7211826961	kitchen
0.7195139790	watch
0.7189460790	south
0.7188617521	bahama
0.7186191477	head
0.7157582475	art
0.7153510019	vegetarian
0.7148442721	crab
0.7129673699	watching
0.7119530587	lime
0.7118202255	pork
0.7110743490	pofs
0.7085004440	stopped
0.7080130398	cream
0.7076069509	ambiance
0.7058212614	coffee
0.7057629763	live music
0.7054370274	chili
0.7048088034	peas
0.7047973311	mess
0.7046251160	large group
0.7045650445	cuisine
0.7044489872	fu
0.7040981024	highly
0.7035360249	negative
0.7010702399	pizza
0.7010425424	mint
0.7009673368	corn
0.7007436465	veggie
0.7000098885	ethiopian
0.6995491244	view
0.6990181894	jimmy
0.6989863254	caesar
0.6968764001	shrimp
0.6967843736	volcano
0.6952526894	east
0.6939157700	butter
0.6934406510	sit
0.6926588345	tax
0.6898972730	giant
0.6895555810	sat
0.6894560118	island
0.6893526132	doro
0.6893430307	throw
0.6888230571	size
0.6885962402	special
0.6885919363	tortilla
0.6878690339	crowd
0.6868014743	juice
0.6867088186	paradise
0.6865523852	slide
0.6848836952	pof
0.6846571715	lentil
0.6833100675	based
0.6830452291	club
0.6829873402	atmosphere
0.6828672050	die
0.6828481065	lamb
0.6819961264	fried
0.6813956470	potatoes
0.6812036243	west
0.6811520138	coffee etc
0.6811272754	toast
0.6800636031	stew
0.6798989755	jerk chicken
0.6794451411	recommended
0.6787725594	bites
0.6783936759	talk
0.6783157917	middle
0.6782180207	decor
0.6775621967	trap
0.6775113047	popular
0.6770814736	bowl
0.6770070546	game
0.6766059424	quick
0.6764367413	las
0.6760794996	ago
0.6758148540	chain
0.6755496283	fish
0.6745853506	strip
0.6744544335	live band
0.6744472526	brown
0.6735665175	black
0.6729412946	wings
0.6726832296	band
0.6720731764	ribs
0.6720480957	chips
0.6718913507	videos
0.6718514530	sugar
0.6718514530	sound
0.6710978156	nairobi
0.6702440689	long
0.6702285746	injera
0.6695965452	live
0.6694098319	interior
0.6694098319	book
0.6694098319	turn
0.6692402275	town
0.6691099551	chocolate
0.6688475601	flat
0.6686961343	bartender
0.6681707766	rate
0.6666357998	kind
0.6665349049	lentils
0.6663747028	potato
0.6659200210	disappointment
0.6657836234	write
0.6651938201	hole
0.6646868522	lots
0.6643518349	bring
0.6637373759	sandwich
0.6634597514	beach
0.6629876707	waiter
0.6625648016	balloon
0.6624584297	date
0.6616774865	space
0.6610701615	cup
0.6608031706	check
0.6607050519	margaritaville
0.6603031319	reasonable
0.6587386868	hat
0.6583935073	coming
0.6580250752	chicken
0.6577328198	tea
0.6568465987	sauce
0.6563675991	beef
0.6560566634	goat
0.6557952754	seasoned
0.6550122331	free
0.6549421577	birthday
0.6532877436	ethiopia
0.6532191909	short
0.6529990382	start
0.6529990382	late
0.6523132522	lived
0.6522439124	ice
0.6516025629	margarita
0.6514081126	appetizer
0.6512163678	single
0.6510001145	grab
0.6502505085	theme
0.6501707987	shot
0.6501619866	indaba
0.6494918230	onion
0.6491168558	pie
0.6487315286	patio
0.6479582037	end
0.6472441553	bread
0.6471517277	pick
0.6464538868	chance
0.6464538868	gem
0.6457304986	bantu
0.6456511396	huge
0.6455610350	regular
0.6453474063	water
0.6452961539	decent
0.6450925763	long wait
0.6447901357	exotic
0.6447901357	liquor
0.6443793621	cart
0.6443785455	lalibela's
0.6440988418	esther
0.6436317726	cheese
0.6432777100	house
0.6426524668	seat
0.6425378850	fries
0.6423611886	owner
0.6410734262	reason
0.6407567744	spanish
0.6406699215	wrong
0.6402720976	service
0.6402128638	mixed
0.6399649907	idea
0.6396199431	dance
0.6392541871	nigerian
0.6386247925	pulled
0.6384914093	large
0.6383733686	style
0.6381729747	onions
0.6378234368	tastes
0.6378000137	wanting
0.6376552845	stage
0.6369121639	glass
0.6368260999	pieces
0.6367856388	price
0.6349008892	music
0.6342974201	pepper
0.6342388992	surprised
0.6341175622	mix
0.6336291260	animals
0.6335135779	similar
0.6334542531	wine 5 cafe
0.6333507844	stars
0.6332117607	buraka
0.6330161750	iced
0.6329770376	topped
0.6328803464	hour
0.6325701892	belly
0.6323551518	fork
0.6316537521	friend
0.6305680924	perfect
0.6304939470	filled
0.6294150231	grilled
0.6291966575	mood
0.6288685065	mama
0.6287190786	tomato
0.6279111791	exclusive
0.6278949694	started
0.6267892178	country
0.6265746818	girl
0.6265540225	enjoy
0.6265170130	easy
0.6259086453	world
0.6257648476	dirty
0.6254230857	bindi
0.6253049754	asked
0.6251123811	yeah
0.6248770656	bistro
0.6247630540	beans
0.6246949247	vacation
0.6246798653	break
0.6245925633	needless to say
0.6242918842	version
0.6239866329	review
0.6232097614	door
0.6231217200	shop
0.6227692427	sega
0.6224865779	nice
0.6221978858	3rd
0.6218875946	lack
0.6218749425	big
0.6218413452	location
0.6216593628	wine
0.6200076004	range
0.6198474534	bunch
0.6197643493	somali
0.6196171759	tons
0.6194778680	half
0.6193327906	entire
0.6193071940	burger
0.6189910252	friday night
0.6189781152	ahi
0.6188018702	soft
0.6182043636	dinner
0.6178953712	choose
0.6176357713	cooked
0.6172894856	buffett's
0.6172894856	jimmy's
0.6171122611	warm
0.6170581296	breakfast
0.6169934068	kenyan
0.6165832088	deep
0.6163365901	pleasantly
0.6159597649	state
0.6157007662	coconut
0.6156360216	reasonably priced
0.6149005093	o'clock
0.6146637692	bbq
0.6143658669	spicy
0.6140941795	shebeen
0.6138231260	bar
0.6137490901	wall
0.6132627268	tilapia
0.6130833255	opted
0.6127408268	parrothead
0.6127408268	italian
0.6122525051	variety
0.6120755165	plenty
0.6118001803	mac
0.6116918854	chicago
0.6115960138	food
0.6114238289	hear
0.6110492218	needed
0.6107162751	store
0.6106064359	laid back
0.6105843884	server
0.6105794993	jambalaya
0.6104741694	room
0.6102237823	served
0.6100468497	tina's
0.6097188686	years
0.6095862652	job
0.6093179084	gluten
0.6091399207	worth
0.6090910621	mashed
0.6090539455	rice
0.6085826294	wait
0.6080505843	fantastic
0.6077037244	fast
0.6076447033	attentive
0.6075567771	meat
0.6070191004	lovely
0.6069332802	sour
0.6065150855	lunch
0.6064946053	decided
0.6056222851	salad
0.6051421485	yum
0.6050346231	omg
0.6040989008	close
0.6035400030	menu
0.6034113491	green
0.6029427866	landshark
0.6028997003	fair
0.6026137152	small
0.6022506099	share
0.6021234713	fufu
0.6017248528	gift
0.6013816973	portion
0.6013652265	priced
0.6007906294	pretty
0.6007585472	bite
0.6007460588	waiting
0.5996359481	impressed
0.5995568596	seafood
0.5994952068	lol
0.5990225112	restaurants
0.5989767602	ethnic
0.5987985747	sweet
0.5982488604	food and service
0.5981004829	excited
0.5962890728	felt
0.5959565503	eat
0.5954758158	dish
0.5951974418	happy
0.5950670423	food and drinks
0.5941327882	tasted
0.5940671519	restaurant
0.5931229692	tina
0.5922896943	late night
0.5915825090	loud
0.5914454921	floor
0.5913614368	quality
0.5912972501	tuna
0.5910624091	loaded
0.5903999956	greens
0.5901462770	taste
0.5900561827	university
0.5895902454	times
0.5890500817	hot
0.5889377249	main
0.5881498024	save
0.5881345880	evening
0.5878999956	type
0.5877595749	minutes
0.5873389625	hey
0.5873183784	party
0.5867054278	collard
0.5853086354	stilts
0.5851255387	heaven
0.5850766137	selection
0.5849644529	home
0.5840767611	funny
0.5836519905	sun
0.5836131829	def
0.5836131829	gross
0.5834716152	meh
0.5833633237	sort
0.5830308877	friendly
0.5825009013	note
0.5823737385	bacon
0.5821959941	awesome
0.5819194941	run
0.5817724413	ethiopian cuisine
0.5815191797	nachos
0.5813633237	rest
0.5806072356	feel
0.5795111036	hostess
0.5788941934	group
0.5788863383	fan
0.5784040599	gotta
0.5784040599	sounds
0.5777797769	night
0.5774963416	walked
0.5774738775	table
0.5772846266	drinking
0.5769413929	beer
0.5759526690	apparently
0.5754796750	choice
0.5753535983	fosolia
0.5752190477	plain
0.5747881328	wanted
0.5745242138	curried
0.5744577937	aunt
0.5744293830	la
0.5743884246	recommend
0.5740773029	sadly
0.5735866881	honestly
0.5734859769	family
0.5734271268	damn
0.5723028615	yelpers
0.5720857144	wow
0.5715828287	today
0.5714853505	drink
0.5708941368	eaten
0.5705914442	enjoyed
0.5704309772	boat
0.5703096276	care
0.5701690024	grill
0.5700806753	hard
0.5697942117	remember
0.5696843072	couple
0.5694942807	mother
0.5690272154	recently
0.5687224413	ethiopian restaurants
0.5680699920	fact
0.5671828763	personal
0.5668992052	stop
0.5662353459	making
0.5659803654	boy
0.5648967068	banana
0.5648918938	star
0.5642540852	hubby
0.5637546328	fajitas
0.5631458290	margaritas
0.5629334623	tibs
0.5628711210	looked
0.5628204407	egusi
0.5627062597	original
0.5625605800	dining
0.5623616099	basically
0.5616156870	tropical
0.5609369708	booze
0.5606041850	options
0.5602433518	pasta
0.5602252704	cool
0.5602196390	lava
0.5586747231	fun
0.5586405292	order
0.5581000057	man
0.5579074137	sauces
0.5573754908	playing
0.5566357252	place
0.5564708304	hotel
0.5561656878	turkey
0.5558527380	samosas
0.5555194169	casino
0.5552930657	weird
0.5550359766	rich
0.5550355658	bit
0.5546669203	sampler
0.5535856672	pork sandwich
0.5533306630	fruity
0.5528958731	plate
0.5525598122	mom
0.5516168079	disappointing
0.5515713983	plastic
0.5512438971	b c
0.5508280237	haggis
0.5508280237	injeera
0.5499556615	chai
0.5494853698	pm
0.5491595010	cheeseburgers
0.5486817021	horrible
0.5485226122	great
0.5480858257	reminded
0.5480858257	total
0.5480858257	forgot
0.5479353642	met
0.5479353642	forget
0.5479353642	dip
0.5477660219	problem
0.5474918715	visit
0.5462146540	mango
0.5460542132	bartenders
0.5457845007	thing
0.5456658985	meat combination
0.5447703618	mild
0.5446084740	curry
0.5445517848	business
0.5442501261	area
0.5436819572	t
0.5421221658	eating
0.5419949322	lot
0.5415953829	buffalo
0.5415953829	cheesy
0.5415953829	imagine
0.5414700702	high
0.5414228069	flavor
0.5402176312	experience
0.5399299185	thali
0.5399299185	crying
0.5399299185	margarita's
0.5396023606	yesterday
0.5393312162	spot
0.5388413151	c
0.5386411667	glad
0.5380758535	vegetable
0.5377567227	shame
0.5367759856	dishes
0.5365522409	drinks
0.5361185289	haha
0.5361185289	tourists
0.5361185289	soooo
0.5361185289	everytime
0.5357237472	meal
0.5352271187	volcano nachos
0.5340107909	spinach
0.5338710042	downstairs
0.5336914259	word
0.5334570743	picture
0.5332467897	slow
0.5328795081	b
0.5326689683	terrible
0.5325274856	heat
0.5321209221	wasting
0.5321209221	lightly
0.5321209221	cocktails
0.5321209221	heading
0.5321209221	fluffy
0.5318255809	blender
0.5315829777	avocado
0.5311355117	mind
0.5310604083	frozen
0.5304654979	forever
0.5300618888	plan
0.5282300941	nacho
0.5279451126	seasoning
0.5264376547	expensive
0.5259618613	tip
0.5237164842	life
0.5236420960	traditional
0.5227551678	finally
0.5218113120	visiting
0.5206357657	crazy
0.5204135852	tasty
0.5201899858	making balloon
0.5194176555	joint
0.5192818635	vegan
0.5190311885	dancing
0.5187476147	chill
0.5178353430	delish
0.5171837744	spice
0.5166998759	beautiful
0.5166998759	spectacular
0.5166998759	biggest
0.5166998759	pleasant
0.5166998759	leaves
0.5166998759	lunchtime
0.5165735736	hands
0.5164149888	support
0.5162769058	stick
0.5160151131	closed
0.5157838200	drunk
0.5157081368	called
0.5156637715	next door
0.5151153769	play
0.5147399649	awful
0.5147399649	ass
0.5143468508	alright
0.5131969826	stay
0.5131215230	hope
0.5129900346	you've
0.5123737940	average
0.5123211754	mediocre
0.5121284951	opinion
0.5119586267	sign
0.5116499540	serve
0.5112056170	rings
0.5110421458	absolutely
0.5098625613	dining experience
0.5079505852	desserts
0.5079124876	homemade
0.5077399909	mention
0.5076954844	à
0.5076078778	tiny
0.5072381648	themed
0.5070912483	en
0.5070912483	stood
0.5070912483	students
0.5069993441	crowded
0.5068850836	yam
0.5066228202	falafel
0.5066090166	strong
0.5066059509	incredible
0.5062458270	wrap
0.5061887559	easily
0.5061887559	deck
0.5061717314	cabbage
0.5055675369	odd
0.5054614488	instead
0.5051163894	balls
0.5051163894	tacky
0.5047466144	chunks of
0.5046148238	packed
0.5044192530	same
0.5041924094	favorites
0.5041511528	seating
0.5037940160	rum
0.5037940160	locals
0.5034071563	herbs
0.5031652568	doubt
0.5028871827	pour
0.5028871827	ridiculous
0.5028871827	older
0.5028871827	waiters
0.5028871827	actual
0.5026381026	poor
0.5026381026	spend
0.5026381026	bought
0.5026381026	incredibly
0.5024996886	customer
0.5024996886	refills
0.5024996886	solid
0.5023541618	paying
0.5023541618	round
0.5023541618	standard
0.5021166873	souvenir
0.5021166873	overlooking
0.5021166873	cost
0.5021166873	drank
0.5021166873	salads
0.5021166873	ladies
0.5021166873	window
0.5021166873	craving
0.5016707869	skip
0.5013819245	kinda
0.5012909462	min
0.5012909462	girlfriend
0.5010138561	injera bread
0.5006955540	carrots
0.5005385415	steak
0.5001802648	received
0.5001802648	takes
0.5001802648	fusion
0.5001802648	surprisingly
0.5001802648	yellow
0.5001802648	simply
0.4995428645	honey
0.4990030871	wraps
0.4989364767	interested
0.4982916294	added
0.4982916294	healthy
0.4982916294	setting
0.4974521408	cut
0.4972562077	quiet
0.4961846638	concoction
0.4958386028	happen
0.4954649253	combo
0.4954031628	recommendation
0.4946049496	shows
0.4944583989	dark
0.4944583989	number
0.4941562488	taking
0.4933803317	outstanding
0.4933803317	goodness
0.4933803317	singing
0.4923417994	hate
0.4923417994	salty
0.4920188485	limited
0.4920188485	treat
0.4920188485	delightful
0.4920188485	moving
0.4920188485	savory
0.4920188485	additional
0.4914708742	rocks
0.4913277723	honest
0.4910237395	salsa
0.4910237395	greeted
0.4910237395	song
0.4908726729	feed
0.4905273716	worked
0.4904437734	stomach
0.4902402402	appetizers
0.4901194563	reading
0.4901194563	drive
0.4901194563	visited
0.4899954868	slides
0.4899954868	noticed
0.4899954868	usual
0.4899674313	garlic
0.4899516959	light
0.4898548648	plans
0.4898548648	pancake
0.4898548648	basement
0.4896316900	cute
0.4889402392	issue
0.4883444431	line
0.4883389548	coupon
0.4882789007	blackened
0.4882789007	silverware
0.4882789007	carrot
0.4877485437	pass
0.4874723372	slightly
0.4873669512	beers
0.4872958444	entertainment
0.4872209027	rare
0.4865678767	phenomenal
0.4864627631	woman
0.4864134087	spent
0.4861263158	son
0.4859893123	spongy
0.4858204889	plates
0.4857637761	less
0.4857562324	groups
0.4857562324	exciting
0.4857562324	host
0.4857562324	kid
0.4857562324	cooking
0.4855645011	plantains
0.4854827623	smell
0.4851741492	weak
0.4845950772	working
0.4845528482	paid
0.4845528482	culture
0.4844227975	balcony
0.4844227975	heart
0.4844227975	specials
0.4844227975	prefer
0.4844227975	lucky
0.4844076564	true
0.4844076564	listed
0.4844076564	platters
0.4844076564	charged
0.4843199878	meats
0.4838686690	immediately
0.4837496851	touristy
0.4835192752	stews
0.4833511415	perfectly
0.4832401745	flavour
0.4832401745	private
0.4832401745	fingers
0.4832401745	messy
0.4831721177	bars
0.4831721177	checked
0.4828113841	interesting
0.4826438650	passed
0.4826438650	rating
0.4826438650	case
0.4826438650	flavored
0.4826438650	fairly
0.4826438650	offers
0.4826438650	cook
0.4826438650	guacamole
0.4826438650	face
0.4826438650	chose
0.4822852230	sandwiches
0.4822712008	complain
0.4822712008	soggy
0.4822712008	difficult
0.4821129466	disgusting
0.4819432067	hang
0.4819432067	add
0.4818936265	grilled chicken
0.4812948224	screen
0.4812948224	figure
0.4812948224	worse
0.4812948224	folks
0.4812948224	generally
0.4812948224	venture
0.4812948224	cozy
0.4812948224	catch
0.4812948224	charge
0.4812948224	greasy
0.4812948224	realize
0.4812948224	basic
0.4812948224	miss
0.4812948224	touch
0.4812948224	parents
0.4812167411	2nd
0.4812167411	company
0.4812167411	outdoor
0.4812167411	moved
0.4810926704	tapas
0.4809832239	medium
0.4809832239	strange
0.4809832239	sad
0.4809832239	songs
0.4809832239	bikini
0.4809832239	bucks
0.4807214114	yummy
0.4804012115	owners
0.4804012115	bigger
0.4804012115	decorated
0.4804012115	dressing
0.4800372269	tender
0.4796311405	reservation
0.4796311405	bottle
0.4794605505	leaving
0.4790793776	entree
0.4790122232	typical
0.4790122232	dry
0.4778672779	ingredients
0.4778672779	enjoyable
0.4778672779	helped
0.4778672779	feels
0.4778672779	enjoying
0.4778672779	sliding
0.4778672779	affordable
0.4778672779	thinking
0.4778672779	perfection
0.4778672779	questions
0.4778672779	starter
0.4778672779	relaxed
0.4778672779	included
0.4778672779	literally
0.4778672779	disappoint
0.4778672779	desert
0.4778601321	crepe
0.4770119457	mushroom
0.4770119457	speak
0.4770119457	complete
0.4770119457	explained
0.4770119457	including
0.4770119457	barely
0.4770119457	change
0.4770119457	running
0.4770119457	low
0.4770119457	dine
0.4770119457	walls
0.4770119457	happened
0.4764709685	tomatoes
0.4764709685	hoping
0.4764709685	minute
0.4764709685	establishment
0.4764709685	turned
0.4764709685	glasses
0.4762757231	totally
0.4758801688	reasonably
0.4757862957	whole
0.4755947384	overpriced
0.4741164681	read
0.4740914210	bland
0.4737092943	hats
0.4737092943	lights
0.4737092943	suggested
0.4737092943	picky
0.4737092943	comfortable
0.4737092943	veg
0.4737092943	fare
0.4737092943	omelet
0.4737092943	tall
0.4737092943	shirts
0.4737092943	bringing
0.4737092943	utensils
0.4737092943	item
0.4737092943	provided
0.4737092943	figured
0.4737092943	dressed
0.4737092943	situation
0.4737092943	double
0.4737092943	anymore
0.4737092943	general
0.4732800532	seats
0.4732800532	morning
0.4732800532	smile
0.4732800532	leftovers
0.4732800532	sized
0.4732800532	pleased
0.4732800532	stayed
0.4732800532	welcoming
0.4732800532	nicely
0.4732800532	patrons
0.4732800532	complaint
0.4732800532	superb
0.4727301637	tequila
0.4723391459	cups
0.4723391459	air
0.4723391459	weekends
0.4723391459	wise
0.4723391459	starting
0.4723391459	waste
0.4723391459	missing
0.4723391459	palate
0.4723391459	chairs
0.4723391459	daily
0.4723391459	offerings
0.4723391459	returned
0.4721580335	level
0.4717639836	servers
0.4717639836	heard
0.4714220829	loved
0.4711345458	set
0.4711131525	15 minutes
0.4710722750	burgers
0.4710521536	guests
0.4710521536	satisfying
0.4710521536	juicy
0.4710521536	works
0.4710521536	addition
0.4710521536	closer
0.4710521536	diner
0.4710521536	explain
0.4710521536	hummus
0.4710521536	treated
0.4707405550	phone
0.4707405550	meet
0.4707405550	sides
0.4707405550	changed
0.4704624472	person
0.4701131525	20 minutes
0.4692505343	attention
0.4692505343	mentioned
0.4692505343	ready
0.4692505343	crispy
0.4692505343	scoop
0.4692505343	sharing
0.4692505343	adventurous
0.4692505343	refreshing
0.4687660507	excellent
0.4682765887	veggies
0.4681710583	fine
0.4678823212	love
0.4673230880	impression
0.4673230880	building
0.4673230880	overly
0.4673230880	bucket
0.4673230880	calling
0.4673230880	men
0.4673230880	dollars
0.4673230880	par
0.4673230880	smelled
0.4673230880	suck
0.4673230880	sample
0.4673230880	concerned
0.4673230880	awhile
0.4673230880	friend's
0.4673230880	larger
0.4673230880	environment
0.4673230880	possibly
0.4673230880	menus
0.4673230880	visits
0.4673230880	positive
0.4673230880	admit
0.4673230880	bottles
0.4673230880	piece
0.4673230880	impressive
0.4673230880	kinds
0.4673230880	boring
0.4673230880	mistake
0.4673230880	continue
0.4671610198	pricey
0.4666906267	waited
0.4657709747	finished
0.4656907914	none
0.4650148535	salt
0.4648501182	weekend
0.4648501182	entertaining
0.4648501182	talking
0.4648501182	days
0.4648501182	kick
0.4648501182	opened
0.4648501182	sister
0.4648501182	understand
0.4648501182	matter
0.4647076712	cheap
0.4644637495	prices
0.4636883186	lettuce
0.4634908004	spices
0.4632640340	surprise
0.4632640340	vibe
0.4631738687	tasting
0.4631738687	girls
0.4631738687	massive
0.4631738687	months
0.4630958981	extremely
0.4628794345	quickly
0.4621246401	means
0.4621025466	split
0.4616467680	sourdough
0.4616467680	worst
0.4616467680	satisfied
0.4616467680	serves
0.4609727510	generous
0.4609255828	upstairs
0.4608619611	vegetables
0.4605073740	option
0.4601007463	ordering
0.4599477473	casual
0.4599477473	stuffed
0.4595409053	real
0.4594014139	local
0.4590388848	five
0.4588834104	deal
0.4579288295	orders
0.4579288295	guys
0.4579288295	offered
0.4579288295	simple
0.4579173547	ethiopian food
0.4576517527	£
0.4566089689	vegas
0.4554159565	band playing
0.4552834616	prepared
0.4552834616	return
0.4548248554	leave
0.4546419247	mouth
0.4532896679	giving
0.4532896679	expecting
0.4532896679	fancy
0.4515884976	fresh
0.4510906107	stand
0.4510906107	conversation
0.4509959143	week
0.4505299785	walking
0.4504988374	cold
0.4504770975	lady
0.4504770975	pay
0.4504340466	foods
0.4502204473	past
0.4500519083	alcohol
0.4496536407	clean
0.4496536407	entrees
0.4494988374	wife
0.4494695985	offer
0.4493837315	kids
0.4492481890	finish
0.4492481890	spiced
0.4490191821	suggest
0.4490191821	hand
0.4490191821	texture
0.4489959143	serving
0.4487685704	list
0.4486005188	super
0.4478626181	afternoon
0.4478626181	helpful
0.4478626181	completely
0.4477975765	second
0.4474221356	customers
0.4473106550	choices
0.4467909152	expect
0.4459858640	stuff
0.4454391960	five stars
0.4437127295	reviews
0.4437073921	early
0.4434929321	knew
0.4425098317	looking
0.4424849766	hours
0.4420578967	shared
0.4420281829	expected
0.4413759225	amazing
0.4410095836	+
0.4401699701	boyfriend
0.4398733472	money
0.4398733472	meals
0.4390418374	i'm
0.4387398649	busy
0.4383150961	delicious
0.4382590712	gave
0.4378803171	trip
0.4378733472	feeling
0.4377975328	wonderful
0.4372347118	unique
0.4371754974	guy
0.4369553096	due
0.4366470475	arrived
0.4366470475	extra
0.4365189226	you're
0.4353168258	ate
0.4352302295	top
0.4350427993	point
0.4349480563	sitting
0.4349480563	walk
0.4347469285	flavorful
0.4343569596	m
0.4342980563	hit
0.4340115773	d
0.4334719858	seems
0.4325342335	hungry
0.4325342335	filling
0.4308526418	ended
0.4306816599	i've
0.4291007864	husband
0.4288908917	bill
0.4285697922	keep
0.4282889848	guess
0.4277267590	look forward to
0.4261438237	listen to
0.4258900292	soon
0.4254967645	favorite
0.4254433817	few
0.4249172249	normally
0.4240610347	15
0.4239335639	flavors
0.4230310196	+ + + +
0.4228002608	staff
0.4223912296	authentic
0.4215990957	ordered
0.4212889848	disappointed
0.4208654609	here's
0.4201942008	somewhere
0.4197777484	left
0.4196062688	we'll
0.4194066513	ok
0.4190434512	friends
0.4188437328	away
0.4180298192	10 minutes
0.4159447247	amount
0.4154940457	3rd floor
0.4144245391	open
0.4135742690	inside
0.4134674257	items
0.4128721541	four
0.4126311900	able
0.4123242690	portions
0.4119145520	front
0.4118686554	makes
0.4111050728	brought
0.4102208636	anyways
0.4097961982	seated
0.4093174103	tables
0.4089731408	name
0.4084389011	sure
0.4080150117	spicy sauce
0.4079928543	told
0.4079087030	show
0.4064424600	thought
0.4057251550	each
0.4046875498	well
0.4036975947	hell
0.4032421573	platter
0.4026513173	30 minutes
0.4020257884	buffet fan
0.4020207800	things
0.4005630546	looking forward
0.4005418024	thank
0.4005418024	thanks
0.3999747475	*
0.3997216641	looks
0.3992851719	course
0.3983589357	n
0.3983060697	places
0.3964268348	first
0.3953403742	far
0.3933284330	next
0.3925037743	otherwise
0.3914106920	let's
0.3912635394	seriously
0.3904697967	sorry
0.3897847427	dont
0.3892567425	beyond
0.3877328209	going
0.3877095325	despite
0.3876776828	unfortunately
0.3875130802	seem
0.3872280421	least
0.3868144215	12
0.3860633135	30
0.3857543854	come
0.3856175908	along
0.3834667364	look
0.3834261126	every
0.3827352836	upon
0.3817106392	bottom
0.3816937123	thats
0.3803053188	please
0.3796452751	neither
0.3795717833	seemed
0.3785481760	anyway
0.3783972169	10
0.3767628252	as far as
0.3767520276	nothing
0.3763492261	whether
0.3762562137	we're
0.3758461988	among
0.3755798315	side
0.3752903026	day
0.3749365026	buffett fan
0.3747181151	little
0.3736647679	except
0.3735977631	perhaps
0.3734285925	such
0.3732046689	5 star
0.3728664594	last
0.3707949874	sometimes
0.3704967922	while
0.3702832530	everywhere
0.3696206789	w
0.3695575917	part
0.3689769694	20
0.3676183860	went
0.3676132465	put
0.3671329328	nothing special
0.3662486726	go
0.3660349008	ever
0.3660057418	see
0.3657933193	rather
0.3650828944	they've
0.3646172247	ask
0.3645848973	cannot
0.3631704410	everyone
0.3631553685	especially
0.3628651826	obviously
0.3619977330	you'd
0.3619294919	as good as
0.3617248068	used
0.3612757443	than
0.3612102042	this
0.3607379439	i'll
0.3603925326	etc
0.3599013435	everything
0.3582953219	unless
0.3582782437	* *
0.3576060188	right
0.3573340100	i'd
0.3570495994	several times
0.3568467626	14
0.3562981800	it's
0.3553750573	4 stars
0.3550324017	do
0.3550038311	8
0.3544076077	try
0.3542678723	several
0.3538979043	non
0.3527699173	definitely
0.3527500803	say
0.3521801549	take
0.3512008737	third
0.3504240518	13
